ticker,date,pred_time,direction,confidence,entry,ret_lo,ret_hi,est_high_pct,max_up,min_down,close_ret,dir_hit,graded_hit,midpoint_hit,exp_hit,far_cov,should_buy,pnl,dip_pnl,dip_filled,dip_pct
AARTIPHARM.NS,2026-07-06,09:15,BEARISH,MEDIUM,709.25,-3.14,-0.12,-0.87,0.11,-2.09,-0.51,1,1,1,1,1,0,,,0,-2.08
AARTIPHARM.NS,2026-07-06,12:00,BEARISH,MEDIUM,696.85,-2.27,-0.08,-0.63,1.89,-0.35,1.26,1,1,0,0,1,0,,,0,-1.5
AARTIPHARM.NS,2026-07-06,14:00,BEARISH,MEDIUM,696.95,-1.31,-0.05,-0.36,1.87,-0.25,1.25,1,1,0,0,1,0,,,0,-0.87
AARTIPHARM.NS,2026-07-07,09:15,BULLISH,LOW,707.0,0.09,2.18,0.54,0.62,-1.5,-1.14,1,1,0,1,1,1,-1.68,-0.541,1,-0.9
AARTIPHARM.NS,2026-07-07,12:00,BULLISH,LOW,702.8,0.06,1.58,0.39,0.17,-0.91,-0.55,1,1,0,0,1,1,-0.848,0.093,1,-0.65
AARTIPHARM.NS,2026-07-07,14:00,BULLISH,LOW,702.15,0.04,0.91,0.23,0.14,-0.59,-0.46,1,1,0,0,1,1,-0.756,-0.376,1,-0.38
AARTIPHARM.NS,2026-07-08,09:15,BULLISH,MEDIUM,697.05,0.1,2.44,0.67,1.57,-2.27,-1.73,1,1,1,1,1,1,-1.66,0.369,1,-0.71
AARTIPHARM.NS,2026-07-08,12:00,BULLISH,MEDIUM,700.25,0.08,1.76,0.48,1.11,-2.72,-2.18,1,1,1,1,1,1,-1.66,-1.66,1,-0.52
AARTIPHARM.NS,2026-07-08,14:00,BULLISH,MEDIUM,697.1,0.04,1.02,0.28,0.05,-2.28,-1.74,1,1,0,0,1,1,-1.65,-1.65,1,-0.3
AARTIPHARM.NS,2026-07-09,09:15,BULLISH,MEDIUM,688.0,0.13,3.28,0.93,3.48,-0.12,1.87,1,1,1,1,0,1,0.627,,0,-0.86
AARTIPHARM.NS,2026-07-09,12:00,BULLISH,MEDIUM,703.15,0.1,2.37,0.67,0.72,-0.41,-0.33,1,1,0,1,1,1,0.37,,0,-0.62
AARTIPHARM.NS,2026-07-09,14:00,BULLISH,MEDIUM,707.8,0.05,1.37,0.39,0.03,-1.07,-0.98,1,0,0,0,1,1,-1.282,-0.924,1,-0.36
AARTIPHARM.NS,2026-07-10,09:15,BEARISH,LOW,706.45,-2.85,-0.1,-0.81,0.96,-0.49,0.21,1,1,0,0,1,0,,,0,-1.93
AARTIPHARM.NS,2026-07-10,12:00,BEARISH,LOW,707.35,-2.06,-0.07,-0.59,0.83,-0.33,0.08,1,1,0,0,1,0,,,0,-1.39
AARTIPHARM.NS,2026-07-10,14:00,BEARISH,LOW,708.1,-1.19,-0.04,-0.34,0.72,-0.44,-0.03,1,1,0,1,1,0,,,0,-0.8
AARTIPHARM.NS,2026-07-13,09:15,BEARISH,MEDIUM,709.3,-2.55,-0.09,-0.76,1.65,-0.6,0.87,1,1,0,0,1,0,,,0,-1.81
AARTIPHARM.NS,2026-07-13,12:00,BEARISH,MEDIUM,711.7,-1.84,-0.07,-0.55,1.31,-0.09,0.53,1,1,0,0,1,0,,,0,-1.31
AARTIPHARM.NS,2026-07-13,14:00,BEARISH,MEDIUM,716.3,-1.06,-0.04,-0.32,0.66,-0.2,-0.12,1,1,0,0,1,0,,,0,-0.75
AARTIPHARM.NS,2026-07-14,09:15,BEARISH,LOW,717.5,-2.42,-0.1,-0.74,2.32,-1.3,-1.09,1,1,1,1,1,0,,,0,-1.77
AARTIPHARM.NS,2026-07-14,12:00,BEARISH,LOW,713.85,-1.74,-0.07,-0.54,0.2,-0.8,-0.59,1,1,0,1,1,0,,,0,-1.28
AARTIPHARM.NS,2026-07-14,14:00,BEARISH,LOW,713.55,-1.01,-0.04,-0.31,0.25,-0.76,-0.55,1,1,1,1,1,0,,,0,-0.74
AARTIPHARM.NS,2026-07-15,09:15,BULLISH,MEDIUM,711.0,0.12,2.96,0.82,2.67,-0.14,1.06,1,1,1,1,1,1,0.52,,0,-1.13
AARTIPHARM.NS,2026-07-15,12:00,BULLISH,MEDIUM,728.55,0.09,2.14,0.59,0.2,-1.75,-1.37,1,1,0,0,1,1,-1.62,0.292,1,-0.82
AARTIPHARM.NS,2026-07-15,14:00,BULLISH,MEDIUM,728.2,0.05,1.23,0.34,0.09,-1.7,-1.33,1,1,0,0,1,1,-1.61,0.042,1,-0.47
AARTIPHARM.NS,2026-07-16,09:15,BEARISH,MEDIUM,721.2,-3.33,-0.11,-0.95,1.13,-1.01,-0.42,1,1,0,1,1,0,,,0,-2.26
AARTIPHARM.NS,2026-07-16,12:00,BEARISH,MEDIUM,719.5,-2.41,-0.08,-0.69,0.58,-0.77,-0.19,1,1,0,1,1,0,,,0,-1.63
AARTIPHARM.NS,2026-07-16,14:00,BEARISH,MEDIUM,718.9,-1.39,-0.05,-0.4,0.45,-0.11,-0.1,1,1,0,0,1,0,,,0,-0.94
AARTIPHARM.NS,2026-07-17,09:15,BULLISH,LOW,717.4,0.09,2.05,0.54,0.31,-2.66,-1.37,1,1,0,0,1,1,-1.57,0.241,1,-0.85
AARTIPHARM.NS,2026-07-17,12:00,BULLISH,LOW,700.85,0.06,1.48,0.39,1.5,-0.36,0.96,1,1,1,1,0,1,0.09,,0,-0.61
AARTIPHARM.NS,2026-07-17,14:00,BULLISH,LOW,705.7,0.04,0.85,0.23,0.8,-0.03,0.26,1,1,1,1,1,1,-0.075,,0,-0.35
AARTIPHARM.NS,2026-07-20,09:15,BULLISH,LOW,708.35,0.09,2.66,0.71,0.68,-1.86,-1.39,1,1,0,0,1,1,-1.58,0.414,1,-0.77
AARTIPHARM.NS,2026-07-20,12:00,BULLISH,LOW,706.9,0.07,1.92,0.52,0.15,-1.66,-1.19,1,1,0,0,1,1,-1.58,-0.932,1,-0.56
AARTIPHARM.NS,2026-07-20,14:00,BULLISH,LOW,702.2,0.04,1.11,0.3,0.11,-1.0,-0.53,1,1,0,0,1,1,-0.827,-0.002,1,-0.32
AARTIPHARM.NS,2026-07-21,09:15,BULLISH,MEDIUM,697.8,0.09,2.33,0.55,1.18,-0.26,1.01,1,1,0,1,1,1,0.249,,0,-0.69
AARTIPHARM.NS,2026-07-21,12:00,BULLISH,MEDIUM,699.25,0.06,1.69,0.4,0.97,-0.18,0.8,1,1,1,1,1,1,0.098,,0,-0.5
AARTISURF.NS,2026-04-29,09:15,BEARISH,MEDIUM,420.0,-5.09,-0.16,-1.27,2.38,-1.9,-0.96,1,1,0,1,1,0,,,0,-3.02
AARTISURF.NS,2026-04-29,12:00,BEARISH,MEDIUM,418.55,-3.68,-0.12,-0.92,0.11,-1.56,-0.62,1,1,0,1,1,0,,,0,-2.18
AARTISURF.NS,2026-04-29,14:00,BEARISH,MEDIUM,416.35,-2.12,-0.07,-0.53,0.13,-1.04,-0.1,1,1,0,1,1,0,,,0,-1.26
AARTISURF.NS,2026-04-30,09:15,BULLISH,MEDIUM,410.7,0.15,3.64,0.91,0.79,-2.46,0.1,1,1,0,0,1,1,-2.27,0.608,1,-0.91
AARTISURF.NS,2026-04-30,12:00,BULLISH,MEDIUM,408.2,0.11,2.63,0.66,1.41,-0.64,0.71,1,1,1,1,1,1,0.357,,0,-0.65
AARTISURF.NS,2026-04-30,14:00,BULLISH,MEDIUM,413.45,0.06,1.52,0.38,0.0,-0.94,-0.57,0,0,0,0,1,1,-0.868,0.077,1,-0.38
AARTISURF.NS,2026-05-04,09:15,BULLISH,MEDIUM,405.9,0.12,3.1,0.68,4.78,-0.83,4.53,1,1,1,1,0,1,0.382,,0,-0.85
AARTISURF.NS,2026-05-04,12:00,BULLISH,MEDIUM,421.95,0.09,2.24,0.49,0.79,-1.17,0.56,1,1,0,1,1,1,0.193,0.193,1,-0.62
AARTISURF.NS,2026-05-04,14:00,BULLISH,MEDIUM,417.45,0.05,1.29,0.29,1.88,-0.1,1.64,1,1,1,1,0,1,-0.015,,0,-0.36
AARTISURF.NS,2026-05-05,09:15,BEARISH,HIGH,426.15,-5.39,-0.17,-1.44,3.38,-1.44,-0.38,1,1,0,1,1,0,,,0,-3.43
AARTISURF.NS,2026-05-05,12:00,BEARISH,HIGH,421.0,-3.9,-0.12,-1.04,2.04,-0.24,0.84,1,1,0,0,1,0,,,0,-2.48
AARTISURF.NS,2026-05-06,09:15,BEARISH,MEDIUM,424.5,-4.44,-0.15,-1.2,3.63,-0.82,3.18,1,1,0,0,1,0,,,0,-2.87
AARTISURF.NS,2026-05-06,12:00,BEARISH,MEDIUM,425.85,-3.21,-0.11,-0.87,3.3,-0.08,2.85,1,0,0,0,1,0,,,0,-2.07
AARTISURF.NS,2026-05-06,14:00,BEARISH,MEDIUM,433.0,-1.85,-0.06,-0.5,1.59,-0.45,1.15,1,1,0,0,1,0,,,0,-1.2
AARTISURF.NS,2026-05-07,09:15,BEARISH,MEDIUM,442.4,-5.41,-0.16,-1.53,1.7,-0.77,0.83,1,1,0,0,1,0,,,0,-3.65
AARTISURF.NS,2026-05-07,12:00,BEARISH,MEDIUM,444.95,-3.91,-0.12,-1.11,1.11,-1.34,0.25,1,1,0,1,1,0,,,0,-2.63
AARTISURF.NS,2026-05-07,14:00,BEARISH,MEDIUM,448.0,-2.26,-0.07,-0.64,0.19,-0.89,-0.44,1,1,0,1,1,0,,,0,-1.52
AARTISURF.NS,2026-05-08,09:15,BEARISH,MEDIUM,453.0,-4.52,-0.12,-1.05,2.65,-1.77,1.77,1,1,0,1,1,0,,,0,-2.51
AARTISURF.NS,2026-05-08,12:00,BEARISH,MEDIUM,461.0,-3.27,-0.09,-0.76,0.87,-1.08,0.0,1,1,0,1,1,0,,,0,-1.81
AARTISURF.NS,2026-05-08,14:00,BEARISH,MEDIUM,458.45,-1.89,-0.05,-0.44,0.99,-0.32,0.56,1,1,0,0,1,0,,,0,-1.05
AARTISURF.NS,2026-05-11,09:15,BEARISH,HIGH,425.0,-6.63,-0.2,-1.77,0.0,-5.64,-3.29,1,1,1,1,1,0,,,0,-4.21
AARTISURF.NS,2026-05-11,12:00,BEARISH,HIGH,412.5,-4.79,-0.15,-1.28,1.56,-0.95,-0.36,1,1,0,0,1,0,,,0,-3.04
AARTISURF.NS,2026-05-11,14:00,BEARISH,HIGH,414.0,-2.76,-0.09,-0.74,0.36,-0.97,-0.72,1,1,0,1,1,0,,,0,-1.76
AARTISURF.NS,2026-05-12,09:15,BULLISH,HIGH,407.0,0.37,12.44,3.54,0.0,-2.95,-2.95,0,0,0,0,1,1,-2.68,-1.81,1,-1.46
AARTISURF.NS,2026-05-12,12:00,BULLISH,HIGH,399.4,0.27,8.98,2.56,0.08,-1.1,-1.1,1,0,0,0,1,1,-1.402,-0.352,1,-1.05
AARTISURF.NS,2026-05-12,14:00,BULLISH,HIGH,396.4,0.15,5.19,1.48,0.37,-0.35,-0.35,1,1,0,0,1,1,-0.653,,0,-0.61
AARTISURF.NS,2026-05-13,09:15,BULLISH,HIGH,395.0,0.3,6.43,1.96,2.01,-1.52,0.56,1,1,0,1,1,1,1.657,1.657,1,-1.15
AARTISURF.NS,2026-05-13,12:00,BULLISH,HIGH,402.1,0.22,4.64,1.41,0.21,-1.84,-1.22,1,0,0,0,1,1,-1.519,-0.692,1,-0.83
AARTISURF.NS,2026-05-13,14:00,BULLISH,HIGH,400.85,0.13,2.68,0.82,0.0,-1.53,-0.91,0,0,0,0,1,1,-1.211,-0.733,1,-0.48
AARTISURF.NS,2026-05-14,09:15,BULLISH,HIGH,417.9,0.23,4.92,1.34,0.0,-4.15,-3.55,0,0,0,0,1,1,-2.51,-2.51,1,-0.97
AARTISURF.NS,2026-05-14,12:00,BULLISH,HIGH,405.45,0.17,3.55,0.96,0.73,-0.6,-0.59,1,1,0,0,1,1,-0.892,,0,-0.7
AARTISURF.NS,2026-05-15,09:15,BEARISH,MEDIUM,409.5,-5.08,-0.14,-1.19,0.0,-3.76,-3.47,1,1,1,1,1,0,,,0,-2.84
AARTISURF.NS,2026-05-15,12:00,BEARISH,MEDIUM,404.3,-3.67,-0.1,-0.86,0.0,-2.52,-2.23,1,1,1,1,1,0,,,0,-2.05
AARTISURF.NS,2026-05-15,14:00,BEARISH,MEDIUM,399.95,-2.12,-0.06,-0.5,0.0,-1.46,-1.16,1,1,1,1,1,0,,,0,-1.18
AARTISURF.NS,2026-05-18,09:15,BULLISH,HIGH,387.0,0.24,4.75,1.58,0.78,-1.78,-0.13,1,1,0,0,1,1,-0.429,1.276,1,-0.83
AARTISURF.NS,2026-05-18,12:00,BULLISH,HIGH,384.75,0.17,3.43,1.14,0.83,-0.44,0.45,1,1,0,0,1,1,0.155,,0,-0.6
AARTISURF.NS,2026-05-18,14:00,BULLISH,HIGH,385.6,0.1,1.98,0.66,0.38,-0.4,0.23,1,1,0,0,1,1,-0.067,0.356,1,-0.35
AARTISURF.NS,2026-05-19,09:15,BULLISH,MEDIUM,387.0,0.21,4.41,1.23,2.07,-0.52,0.83,1,1,0,1,1,1,0.933,,0,-0.96
AARTISURF.NS,2026-05-19,12:00,BULLISH,MEDIUM,388.75,0.15,3.19,0.89,0.57,-0.31,0.37,1,1,0,0,1,1,0.073,,0,-0.69
AARTISURF.NS,2026-05-19,14:00,BULLISH,MEDIUM,387.95,0.09,1.84,0.51,0.71,-0.03,0.58,1,1,0,1,1,1,0.213,,0,-0.4
AARTISURF.NS,2026-05-20,09:15,BULLISH,LOW,384.0,0.14,3.64,1.07,2.28,-0.86,0.73,1,1,1,1,1,1,0.773,,0,-1.52
AARTISURF.NS,2026-05-20,12:00,BULLISH,LOW,387.25,0.1,2.63,0.77,0.17,-0.58,-0.12,1,1,0,0,1,1,-0.416,,0,-1.09
AARTISURF.NS,2026-05-20,14:00,BULLISH,LOW,387.0,0.06,1.52,0.45,0.0,-0.23,-0.05,0,0,0,0,1,1,-0.352,,0,-0.63
AARTISURF.NS,2026-05-21,09:15,BULLISH,HIGH,394.4,0.16,4.44,0.97,0.55,-2.87,-2.4,1,1,0,0,1,1,-2.36,0.674,1,-0.65
AARTISURF.NS,2026-05-21,12:00,BULLISH,HIGH,388.9,0.12,3.21,0.7,0.24,-1.49,-1.02,1,1,0,0,1,1,-1.316,0.402,1,-0.47
AARTISURF.NS,2026-05-21,14:00,BULLISH,HIGH,385.2,0.07,1.85,0.4,0.0,-0.52,-0.06,0,0,0,0,1,1,-0.365,-0.094,1,-0.27
AARTISURF.NS,2026-05-22,09:15,BULLISH,LOW,383.2,0.1,3.51,0.84,1.72,-0.31,-0.05,1,1,0,1,1,1,0.54,,0,-1.4
AARTISURF.NS,2026-05-22,12:00,BULLISH,LOW,387.0,0.07,2.54,0.61,0.52,-1.29,-1.03,1,1,0,0,1,1,-1.334,0.307,1,-1.01
AARTISURF.NS,2026-05-22,14:00,BULLISH,LOW,386.0,0.04,1.46,0.35,0.67,-1.04,-0.78,1,1,0,1,1,1,0.05,0.05,1,-0.58
AARTISURF.NS,2026-05-25,09:15,BULLISH,HIGH,381.2,0.22,5.62,1.59,4.41,0.0,3.62,1,1,1,1,1,1,1.295,,0,-0.82
AARTISURF.NS,2026-05-25,12:00,BULLISH,HIGH,396.65,0.16,4.06,1.15,0.29,-1.6,-0.42,1,1,0,0,1,1,-0.716,-0.125,1,-0.59
AARTISURF.NS,2026-05-25,14:00,BULLISH,HIGH,390.45,0.09,2.34,0.67,1.79,0.0,1.17,1,1,1,1,1,1,0.366,,0,-0.34
AARTISURF.NS,2026-05-26,09:15,BEARISH,MEDIUM,385.65,-4.32,-0.18,-1.24,3.72,0.0,1.65,0,0,0,0,1,0,,,0,-2.95
AARTISURF.NS,2026-05-26,12:00,BEARISH,MEDIUM,393.85,-3.12,-0.13,-0.89,0.04,-1.49,-0.47,1,1,0,1,1,0,,,0,-2.13
AARTISURF.NS,2026-05-26,14:00,BEARISH,MEDIUM,391.0,-1.8,-0.08,-0.52,0.36,-0.77,0.26,1,1,0,1,1,0,,,0,-1.23
AARTISURF.NS,2026-05-27,09:15,BULLISH,MEDIUM,394.0,0.16,3.77,1.02,0.49,-2.65,-1.02,1,1,0,0,1,1,-2.19,0.718,1,-1.03
AARTISURF.NS,2026-05-29,09:15,NEUTRAL,HIGH,390.6,-0.5,0.5,-0.0,1.11,-1.15,-0.64,1,1,1,1,1,0,,,0,-0.0
AARTISURF.NS,2026-05-29,12:00,NEUTRAL,HIGH,389.9,-0.5,0.5,0.0,0.78,-0.71,-0.46,1,1,1,1,1,0,,,0,-0.0
AARTISURF.NS,2026-05-29,14:00,NEUTRAL,HIGH,390.45,-0.5,0.5,-0.0,0.64,-0.63,-0.6,1,1,1,1,1,0,,,0,-0.0
AARTISURF.NS,2026-06-01,09:15,BULLISH,HIGH,390.0,0.18,4.67,1.21,3.06,-4.18,-3.21,1,1,1,1,1,1,-1.97,-1.97,1,-0.81
AARTISURF.NS,2026-06-01,12:00,BULLISH,HIGH,386.25,0.13,3.37,0.87,0.19,-3.25,-2.27,1,1,0,0,1,1,-1.96,-1.96,1,-0.58
AARTISURF.NS,2026-06-01,14:00,BULLISH,HIGH,382.5,0.07,1.95,0.5,0.37,-2.3,-1.31,1,1,0,0,1,1,-1.96,-1.96,1,-0.34
AARTISURF.NS,2026-06-02,09:15,BULLISH,HIGH,372.0,0.22,5.0,1.34,3.23,0.0,2.22,1,1,1,1,1,1,1.041,,0,-0.88
AARTISURF.NS,2026-06-02,12:00,BULLISH,HIGH,376.75,0.16,3.61,0.97,1.63,0.0,0.93,1,1,0,1,1,1,0.669,,0,-0.64
AARTISURF.NS,2026-06-02,14:00,BULLISH,HIGH,377.05,0.09,2.09,0.56,1.29,0.0,0.85,1,1,1,1,1,1,0.26,,0,-0.37
AARTISURF.NS,2026-06-03,09:15,BULLISH,LOW,384.5,0.08,2.31,0.56,0.0,-3.64,-2.76,0,0,0,0,1,1,-2.07,-2.07,1,-1.18
AARTISURF.NS,2026-06-03,12:00,BULLISH,LOW,378.1,0.06,1.67,0.4,1.01,-2.01,-1.11,1,1,1,1,1,1,-2.06,0.105,1,-0.85
AARTISURF.NS,2026-06-03,14:00,BULLISH,LOW,375.0,0.03,0.96,0.23,0.83,-0.67,-0.29,1,1,1,1,1,1,-0.065,-0.065,1,-0.49
AARTISURF.NS,2026-06-04,09:15,BULLISH,HIGH,372.0,0.19,4.79,1.33,3.21,-1.73,-0.63,1,1,1,1,1,1,1.025,1.025,1,-0.75
AARTISURF.NS,2026-06-04,12:00,BULLISH,HIGH,375.0,0.14,3.46,0.96,0.53,-2.52,-1.43,1,1,0,0,1,1,-2.06,-2.06,1,-0.54
AARTISURF.NS,2026-06-04,14:00,BULLISH,HIGH,370.3,0.08,2.0,0.55,1.81,-0.62,-0.18,1,1,1,1,1,1,0.251,0.251,1,-0.31
AARTISURF.NS,2026-06-05,09:15,BULLISH,HIGH,371.0,0.24,7.21,1.84,1.87,-0.81,-0.15,1,1,0,1,1,1,1.544,,0,-1.0
AARTISURF.NS,2026-06-05,12:00,BULLISH,HIGH,372.85,0.17,5.21,1.33,1.37,-1.3,-0.64,1,1,0,1,1,1,1.033,-0.223,1,-0.72
AARTISURF.NS,2026-06-05,14:00,BULLISH,HIGH,368.55,0.1,3.01,0.77,0.52,-0.14,0.52,1,1,0,0,1,1,0.216,,0,-0.42
AARTISURF.NS,2026-06-08,09:15,BULLISH,LOW,370.0,0.1,2.49,0.59,1.3,-2.24,-2.22,1,1,1,1,1,1,-2.05,0.286,1,-0.73
AARTISURF.NS,2026-06-08,12:00,BULLISH,LOW,366.05,0.07,1.8,0.42,0.0,-1.19,-1.16,0,0,0,0,1,1,-1.461,-0.934,1,-0.53
AARTISURF.NS,2026-06-08,14:00,BULLISH,LOW,365.4,0.04,1.04,0.24,0.0,-1.01,-0.99,0,0,0,0,1,1,-1.285,-0.056,1,-0.31
AARTISURF.NS,2026-06-09,09:15,BULLISH,HIGH,356.25,0.34,6.04,1.91,2.65,0.0,2.6,1,1,0,1,1,1,1.609,,0,-0.93
AARTISURF.NS,2026-06-09,12:00,BULLISH,HIGH,363.3,0.25,4.36,1.38,0.66,-0.63,0.61,1,1,0,0,1,1,0.306,,0,-0.67
AARTISURF.NS,2026-06-09,14:00,BULLISH,HIGH,364.6,0.14,2.52,0.8,0.3,-0.43,0.25,1,1,0,0,1,1,-0.053,0.339,1,-0.39
AARTISURF.NS,2026-06-10,09:15,BEARISH,MEDIUM,365.0,-4.49,-0.19,-1.12,1.56,-0.77,-0.55,1,1,0,0,1,0,,,0,-2.67
AARTISURF.NS,2026-06-10,12:00,BEARISH,MEDIUM,365.3,-3.24,-0.13,-0.81,0.36,-0.85,-0.63,1,1,0,1,1,0,,,0,-1.93
AARTISURF.NS,2026-06-10,14:00,BEARISH,MEDIUM,364.3,-1.87,-0.08,-0.47,0.0,-0.58,-0.36,1,1,0,1,1,0,,,0,-1.11
AARTISURF.NS,2026-06-11,12:00,BULLISH,HIGH,361.85,0.11,2.64,0.83,0.43,-1.05,-0.82,1,1,0,0,1,1,-1.115,-0.767,1,-0.35
AARTISURF.NS,2026-06-11,14:00,BULLISH,HIGH,358.5,0.06,1.52,0.48,0.4,-0.13,0.11,1,1,0,0,1,1,-0.188,,0,-0.2
AARTISURF.NS,2026-06-12,09:15,BULLISH,HIGH,367.1,0.23,4.93,1.35,2.15,-1.58,1.84,1,1,0,1,1,1,1.046,1.046,1,-0.52
AARTISURF.NS,2026-06-12,12:00,BULLISH,HIGH,362.15,0.16,3.56,0.97,3.55,-0.04,3.23,1,1,1,1,1,1,0.672,,0,-0.38
AARTISURF.NS,2026-06-12,14:00,BULLISH,HIGH,365.8,0.1,2.05,0.56,2.52,0.0,2.2,1,1,1,1,0,1,0.26,,0,-0.22
AARTISURF.NS,2026-06-15,09:15,BEARISH,MEDIUM,381.0,-4.2,-0.17,-1.27,3.66,-0.75,2.1,1,1,0,0,1,0,,,0,-3.02
AARTISURF.NS,2026-06-15,12:00,BEARISH,MEDIUM,385.05,-3.03,-0.12,-0.92,2.57,-0.4,1.03,1,1,0,0,1,0,,,0,-2.18
AARTISURF.NS,2026-06-15,14:00,BEARISH,MEDIUM,391.55,-1.75,-0.07,-0.53,0.8,-0.87,-0.65,1,1,0,1,1,0,,,0,-1.26
AARTISURF.NS,2026-06-16,09:15,BEARISH,HIGH,390.0,-4.67,-0.15,-1.17,0.83,-2.05,-1.54,1,1,0,1,1,0,,,0,-2.79
AARTISURF.NS,2026-06-16,12:00,BEARISH,HIGH,385.1,-3.37,-0.11,-0.85,0.03,-0.8,-0.29,1,1,0,0,1,0,,,0,-2.02
AARTISURF.NS,2026-06-16,14:00,BEARISH,HIGH,384.0,-1.95,-0.06,-0.49,0.31,-0.52,0.0,1,1,0,1,1,0,,,0,-1.16
AARTISURF.NS,2026-06-17,09:15,BULLISH,MEDIUM,386.65,0.12,2.89,0.74,0.93,-1.15,0.47,1,1,0,1,1,1,0.445,0.445,1,-0.99
AARTISURF.NS,2026-06-17,12:00,BULLISH,MEDIUM,389.5,0.09,2.09,0.54,0.19,-0.89,-0.27,1,1,0,0,1,1,-0.57,0.154,1,-0.72
AARTISURF.NS,2026-06-18,09:15,BEARISH,MEDIUM,390.0,-3.1,-0.11,-0.81,1.26,-1.71,-1.0,1,1,1,1,1,0,,,0,-1.93
AARTISURF.NS,2026-06-18,12:00,BEARISH,MEDIUM,387.1,-2.24,-0.08,-0.59,0.75,-0.54,-0.26,1,1,0,0,1,0,,,0,-1.39
AARTISURF.NS,2026-06-18,14:00,BEARISH,MEDIUM,390.0,-1.29,-0.04,-0.34,0.0,-1.28,-1.0,1,1,1,1,1,0,,,0,-0.81
AARTISURF.NS,2026-06-19,09:15,BULLISH,LOW,390.0,0.12,2.61,0.67,0.0,-2.37,-0.45,0,0,0,0,1,1,-1.82,0.374,1,-0.91
AARTISURF.NS,2026-06-19,12:00,BULLISH,LOW,387.25,0.09,1.89,0.49,0.53,-0.54,0.26,1,1,0,1,1,1,0.188,,0,-0.66
AARTISURF.NS,2026-06-19,14:00,BULLISH,LOW,388.75,0.05,1.09,0.28,0.14,-0.57,-0.13,1,1,0,0,1,1,-0.429,-0.048,1,-0.38
AARTISURF.NS,2026-06-22,09:15,BULLISH,LOW,380.0,0.07,2.12,0.44,4.82,-0.37,-0.29,1,1,1,1,0,1,0.145,,0,-1.02
AARTISURF.NS,2026-06-22,12:00,BULLISH,LOW,383.5,0.05,1.53,0.32,0.12,-1.23,-1.2,1,1,0,0,1,1,-1.499,-0.763,1,-0.74
AARTISURF.NS,2026-06-22,14:00,BULLISH,LOW,379.95,0.03,0.88,0.19,0.01,-0.3,-0.28,1,0,0,0,1,1,-0.576,,0,-0.42
AARTISURF.NS,2026-06-23,09:15,BULLISH,HIGH,382.7,0.2,7.32,1.47,0.0,-4.36,-4.36,0,0,0,0,1,1,-2.54,-2.54,1,-1.05
AARTISURF.NS,2026-06-23,12:00,BULLISH,HIGH,370.1,0.14,5.29,1.06,0.58,-1.11,-1.11,1,1,0,0,1,1,-1.408,-0.65,1,-0.76
AARTISURF.NS,2026-06-23,14:00,BULLISH,HIGH,367.95,0.08,3.05,0.61,0.01,-0.53,-0.53,1,0,0,0,1,1,-0.83,-0.39,1,-0.44
AARTISURF.NS,2026-06-24,09:15,BULLISH,HIGH,367.95,0.23,5.48,1.52,3.27,-1.05,2.45,1,1,1,1,1,1,1.225,1.225,1,-0.94
AARTISURF.NS,2026-06-24,12:00,BULLISH,HIGH,368.0,0.16,3.96,1.1,3.26,0.0,2.43,1,1,1,1,1,1,0.801,,0,-0.68
AARTISURF.NS,2026-06-24,14:00,BULLISH,HIGH,377.05,0.1,2.28,0.64,0.78,-0.12,-0.03,1,1,0,1,1,1,0.337,,0,-0.39
AARTISURF.NS,2026-06-25,09:15,BEARISH,MEDIUM,372.0,-3.99,-0.12,-0.93,2.15,0.0,0.34,0,0,0,0,1,0,,,0,-2.22
AARTISURF.NS,2026-06-25,12:00,BEARISH,MEDIUM,375.6,-2.88,-0.08,-0.67,0.37,-0.88,-0.63,1,1,0,1,1,0,,,0,-1.6
AARTISURF.NS,2026-06-25,14:00,BEARISH,MEDIUM,374.85,-1.66,-0.05,-0.39,0.57,-0.45,-0.43,1,1,0,1,1,0,,,0,-0.93
AARTISURF.NS,2026-06-29,09:15,NEUTRAL,HIGH,373.75,-0.5,0.5,0.0,1.59,-0.7,-0.7,1,1,1,1,1,0,,,0,-0.07
AARTISURF.NS,2026-06-29,12:00,NEUTRAL,HIGH,373.1,-0.5,0.5,-0.0,0.48,-0.52,-0.52,1,1,1,1,1,0,,,0,-0.05
AARTISURF.NS,2026-06-29,14:00,NEUTRAL,HIGH,374.6,-0.5,0.5,-0.0,0.0,-0.92,-0.92,0,1,1,0,1,0,,,0,-0.03
AARTISURF.NS,2026-06-30,09:15,BULLISH,MEDIUM,375.15,0.12,2.84,0.76,2.56,-1.91,1.4,1,1,1,1,1,1,-1.78,-1.78,1,-0.4
AARTISURF.NS,2026-06-30,12:00,BULLISH,MEDIUM,371.5,0.09,2.05,0.55,3.57,0.0,2.4,1,1,1,1,0,1,0.246,,0,-0.29
AARTISURF.NS,2026-06-30,14:00,BULLISH,MEDIUM,376.65,0.05,1.18,0.32,2.15,-0.92,1.0,1,1,1,1,0,1,0.016,0.016,1,-0.17
AARTISURF.NS,2026-07-01,09:15,BEARISH,MEDIUM,378.0,-4.72,-0.15,-1.18,1.06,-1.57,0.0,1,1,0,1,1,0,,,0,-2.82
AARTISURF.NS,2026-07-01,12:00,BEARISH,MEDIUM,378.2,-3.41,-0.11,-0.85,0.99,-0.32,-0.05,1,1,0,0,1,0,,,0,-2.03
