,model,season,region_id,source,term,value
2725,MPI-ESM1-2-LR,SON,38,nonlinear,change,-0.0030662432515360305
2726,MPI-ESM1-2-LR,SON,38,nonlinear,uncalibrated change,-0.0010795668600108756
2727,MPI-ESM1-2-LR,SON,39,conversion,bias,-0.038284457175259363
2728,MPI-ESM1-2-LR,SON,39,conversion,change,0.016612471528270063
2729,MPI-ESM1-2-LR,SON,39,conversion,uncalibrated change,0.0054799589652492
2730,MPI-ESM1-2-LR,SON,39,dynamical,bias,0.010623042526760017
2731,MPI-ESM1-2-LR,SON,39,dynamical,change,-0.012593571194732351
2732,MPI-ESM1-2-LR,SON,39,dynamical,uncalibrated change,-0.0037189676372605665
2733,MPI-ESM1-2-LR,SON,39,nonlinear,bias,-0.006693771880600223
2734,MPI-ESM1-2-LR,SON,39,nonlinear,change,-0.004546635952374139
2735,MPI-ESM1-2-LR,SON,39,nonlinear,uncalibrated change,-0.0013076170686154352
