station_shell_m,station_new_m,lat,lon,w_left_m,w_right_m,width_m,centerline_shift_m
1140.0,1137.628551257843,25.491198725276583,51.45211520716154,3.7375,3.5375,7.275,2.6375
1145.0,1142.6041312924865,25.49116178574056,51.45214334982456,4.011666666666667,3.375833333333333,7.3875,2.4258333333333333
1150.0,1147.577775653343,25.49112464649327,51.45217113748506,3.90375,3.59625,7.5,2.09625
1155.0,1152.564557149358,25.49108726432217,51.45219876221374,4.10125,4.065416666666667,8.166666666666666,1.6487500000000002
1160.0,1157.5723148059485,25.491049585799427,51.45222627335369,4.416666666666666,4.416666666666666,8.833333333333332,1.0833333333333337
1165.0,1162.5922910962172,25.49101217851605,51.45225444584422,4.75,4.75,9.5,0.5000000000000002
1170.0,1167.6224961695823,25.490975157496965,51.45228340680078,5.083333333333333,5.083333333333333,10.166666666666666,-0.0833333333333332
1175.0,1172.6549564668137,25.490938948872387,51.452313625450266,5.35,5.483333333333333,10.833333333333332,-0.5999999999999999
1180.0,1177.6892885270508,25.490903585994356,51.45234506551566,5.55,5.95,11.5,-1.05
1185.0,1182.7251161298118,25.490869100514413,51.452377689570106,5.683333333333334,5.816666666666666,11.5,-1.4333333333333331
1190.0,1187.7620600187556,25.49083552261948,51.45241145931312,5.75,5.75,11.5,-1.75
1195.0,1192.7983725579286,25.49080304640415,51.452446503077866,5.725,5.775,11.5,-1.975
1200.0,1197.836851818334,25.49077125568854,51.45248233155045,5.675,5.825,11.5,-2.175
1205.0,1202.877113324522,25.4907401622641,51.45251891926301,5.75,5.800000000000001,11.55,-2.35
1210.0,1207.9187857918907,25.49070977681341,51.45255624057536,5.8,5.800000000000001,11.6,-2.5
1215.0,1212.9615109833517,25.490680108764405,51.45259426958653,5.825,5.824999999999999,11.65,-2.625
1220.0,1218.0056933412109,25.490650988431508,51.45263282771396,5.85,5.85,11.7,-2.75
1225.0,1223.051269590975,25.490622416387755,51.45267189818488,5.875,5.875,11.75,-2.875
1230.0,1228.098165241276,25.49059439296261,51.452711464497725,5.9,5.9,11.8,-3.0
1235.0,1233.1463144891293,25.490566917333563,51.452751509896046,5.925,5.925000000000001,11.85,-3.125
1240.0,1238.195650009353,25.49053998862437,51.45279201819569,5.95,5.949999999999999,11.9,-3.25
1245.0,1243.2460993139064,25.49051360492301,51.45283297293071,5.975,5.975,11.95,-3.375
1250.0,1248.297603926469,25.490487764090137,51.45287435825599,6.0,6.0,12.0,-3.5
1255.0,1253.3500923996946,25.49046246336587,51.45291615830603,6.025,6.025,12.05,-3.625
1260.0,1258.403507565049,25.49043769951089,51.45295835763887,6.05,6.050000000000001,12.1,-3.75
1265.0,1263.457783725716,25.49041346898633,51.45300094108831,6.075,6.074999999999999,12.15,-3.875
1270.0,1268.5128640581695,25.4903897676623,51.45304389376216,6.1,6.1,12.2,-4.0
1275.0,1273.5686906993642,25.49036659127815,51.45308720123557,6.125,6.125,12.25,-4.125
1280.0,1278.625206226218,25.49034393503781,51.45313084928954,6.15,6.15,12.3,-4.25
1285.0,1283.682362239765,25.490321793996834,51.45317482425365,6.175,6.175000000000001,12.35,-4.375
1290.0,1288.740099896685,25.49030016292069,51.45321911267948,6.2,6.199999999999999,12.4,-4.5
1295.0,1293.79835576359,25.49027904297773,51.45326370524885,6.224166666666667,6.225833333333333,12.45,-4.6241666666666665
1300.0,1298.8570658276192,25.490258428808907,51.45330858914099,6.2475000000000005,6.2525,12.5,-4.7475000000000005
1305.0,1303.916173653079,25.490238314465778,51.453353751766926,6.328333333333333,6.329999999999999,12.658333333333331,-4.87
1310.0,1308.9756409769686,25.490218694111647,51.45339918126616,6.408333333333333,6.408333333333334,12.816666666666666,-4.991666666666666
1315.0,1314.0354062561207,25.49019956175772,51.45344486588349,6.4875,6.4875,12.975,-5.1125
1320.0,1319.0954518383442,25.490180904178768,51.45349079120283,6.5666666666666655,6.566666666666668,13.133333333333336,-5.2333333333333325
1325.0,1324.1557552775137,25.490162715053668,51.45353694677903,6.645833333333333,6.645833333333334,13.291666666666666,-5.354166666666666
1330.0,1329.216273279806,25.49014498809941,51.45358332234766,6.725,6.725,13.45,-5.475
1335.0,1334.2769714671788,25.49012771676556,51.45362990799202,6.804166666666666,6.804166666666667,13.608333333333334,-5.595833333333333
1340.0,1339.337831665354,25.490110894559116,51.45367669435949,6.883333333333334,6.883333333333333,13.766666666666666,-5.716666666666667
1345.0,1344.3982925090374,25.490094685354904,51.45372373831332,6.942500000000001,6.9825,13.925,-5.817500000000001
1350.0,1349.4582011837608,25.49007908457378,51.453771025361,6.9816666666666665,7.101666666666667,14.083333333333334,-5.898333333333333
1355.0,1354.5173526813278,25.49006412302111,51.45381855443031,6.996666666666667,7.045,14.041666666666666,-5.955
1360.0,1359.5756321053314,25.49004979605119,51.45386631102212,6.9875,7.0125,14.0,-5.9875
1365.0,1364.6329312965156,25.490036098898965,51.45391428109679,6.995833333333334,7.004166666666666,14.0,-5.995833333333334
1370.0,1369.6892300111856,25.490022853616047,51.4539623945041,7.0,7.0,14.0,-6.0
1375.0,1374.744556293255,25.49001005378271,51.45401064391052,7.0,7.0,14.0,-6.0
1380.0,1379.7991163757615,25.489997656954404,51.45405901291433,7.0,7.0,14.0,-6.0
1385.0,1384.853127459537,25.4899856591906,51.4541074982128,7.0,7.0,14.0,-6.0
1390.0,1389.9066313158437,25.489974057555944,51.45415609513148,7.0,7.0,14.0,-6.0
1395.0,1394.9596285466746,25.48996284916286,51.45420479870586,7.0,7.0,14.0,-6.0
1400.0,1400.0121221186052,25.48995203106916,51.45425360409818,7.0,7.0,14.0,-6.0
1405.0,1405.064114536292,25.489941600318108,51.45430250657788,7.0,7.0,14.0,-6.0
1410.0,1410.115602401719,25.48993155391309,51.45435150145753,7.0,7.0,14.0,-6.0
1415.0,1415.166586817168,25.489921888749205,51.45440058418149,7.0,7.0,14.0,-6.0
1420.0,1420.2170736049768,25.48991260173072,51.45444975035624,7.0,7.0,14.0,-6.0
1425.0,1425.2692775403652,25.48990253795343,51.45449874820983,7.129999999999958,6.870000000000042,14.0,-6.129999999999958
1430.0,1430.3212512927469,25.48989310865745,51.454547896626416,7.229999999999915,6.770000000000085,14.0,-6.229999999999915
1435.0,1435.372743433524,25.489884401036644,51.4545972014712,5.990000000000294,6.710000000000128,12.700000000000422,-6.289999999999872
1440.0,1440.425796048345,25.48987810456141,51.45464696514747,6.120000000000228,6.880000000000199,13.000000000000426,-6.119999999999801
1445.0,1445.4787234299156,25.48987262030233,51.45469684408727,6.300000000000162,7.10000000000027,13.400000000000432,-5.89999999999973
1450.0,1450.549204541987,25.489870087806462,51.45474718484182,6.890000000000146,6.410000000000041,13.300000000000187,-5.389999999999699
1455.0,1455.9066011082684,25.48987971355224,51.45479938986057,4.760000000000092,7.440000000000081,12.200000000000172,-3.5599999999996483
1460.0,1461.263986398404,25.489890085417613,51.45485142107783,4.090000000000058,8.910000000000126,13.000000000000185,-1.6899999999995974
1465.0,1466.4996608099618,25.489897796105247,51.45490278412141,15.260000000000217,9.640000000000136,24.90000000000035,-0.1599999999995757
1470.0,1471.6801063244404,25.48990444320512,51.45495377248766,15.290000000000218,11.610000000000165,26.900000000000382,1.2100000000004436
1475.0,1476.8019920716988,25.48990965830961,51.455004376590544,12.72000000000018,12.480000000000176,25.200000000000355,2.38000000000046
1480.0,1481.79309874646,25.48990221152957,51.45505332271974,11.800000000000168,12.100000000000172,23.90000000000034,2.100000000000456
1485.0,1486.800417712058,25.489893476335048,51.45510217404959,11.06000000000016,10.840000000000154,21.90000000000031,1.6400000000004495
1490.0,1491.8112275717017,25.48988506485281,51.45515112959277,10.420000000000147,10.280000000000149,20.70000000000029,1.1800000000004431
1495.0,1496.8863425125935,25.48987301711137,51.45519981738593,10.220000000000145,9.280000000000133,19.50000000000028,0.2800000000004303
1500.0,1501.9868830697174,25.48986038400805,51.45524858778157,10.120000000000145,8.280000000000118,18.40000000000026,-0.7199999999995841
1505.0,1507.0984087160823,25.489847882960653,51.45529751293204,10.140000000000144,11.760000000000169,21.90000000000031,-1.7399999999995983
1510.0,1512.2272641609968,25.48983524198948,51.455346573587015,10.110000000000143,10.990000000000157,21.1000000000003,-2.8099999999996137
1515.0,1517.371890790278,25.489822549205023,51.4553957810545,10.220000000000145,10.080000000000144,20.30000000000029,-3.9199999999996296
1520.0,1522.418807920463,25.489816294357954,51.45544548950996,9.75000000000014,10.250000000000144,20.000000000000284,-4.349999999999636
1525.0,1527.4585425376565,25.48981152145532,51.45549532521312,10.950000000000175,12.350000000000156,23.30000000000033,-4.649999999999659
1530.0,1532.4973913153065,25.48980746232176,51.4555452287582,10.905000000000197,10.49500000000011,21.400000000000304,-4.904999999999683
1535.0,1537.5354242967858,25.489804114767328,51.45559518820279,11.615000000000224,10.885000000000296,22.50000000000052,-5.114999999999705
1540.0,1542.5720389358758,25.489801657003355,51.45564519621277,11.260000000000238,10.990000000000274,22.25000000000051,-5.259999999999726
1545.0,1547.620764169934,25.48979755950658,51.45569519455952,10.820000000000247,10.880000000000251,21.7000000000005,-5.61999999999975
1550.0,1552.6734375111057,25.48979353428519,51.45574523944109,10.605000000000246,10.745000000000246,21.35000000000049,-6.004999999999753
1555.0,1557.725965531975,25.48979007550513,51.45579533423948,10.36000000000024,10.640000000000244,21.000000000000483,-6.359999999999756
1560.0,1562.7783009975171,25.489787180929493,51.45584547051319,10.58500000000024,10.56500000000024,21.15000000000048,-6.684999999999759
1565.0,1567.8337244437796,25.48978439698961,51.45589564515112,10.730000000000242,10.470000000000235,21.20000000000048,-7.029999999999762
1570.0,1572.8893658886552,25.489782107576303,51.45594585228707,10.552222222222506,10.397777777777966,20.950000000000472,-7.352222222222034
1575.0,1577.945393452476,25.48978027655816,51.455996086084,10.055416666666986,10.344583333333476,20.40000000000046,-7.655416666666525
1580.0,1583.001154895078,25.489778991895683,51.45604633778849,9.92958333333324,10.292638888888982,20.22222222222222,-7.929583333333239
1585.0,1588.0551598460718,25.489778521896746,51.45609658928152,10.207222222222176,10.299722222222266,20.506944444444443,-8.144722222222176
1590.0,1593.1067940531605,25.489779134594105,51.45614681533377,10.395833333333332,10.395833333333336,20.791666666666668,-8.270833333333332
1595.0,1598.1577079748447,25.48978044145693,51.45619701812287,10.538194444444446,10.538194444444445,21.07638888888889,-8.350694444444446
1600.0,1603.208697805904,25.48978202302581,51.456247212077336,10.680555555555554,10.680555555555555,21.36111111111111,-8.430555555555554
1605.0,1608.2596448265078,25.489783876949136,51.456297394295056,10.822916666666668,10.822916666666664,21.64583333333333,-8.510416666666668
1610.0,1613.30974007574,25.489785999312648,51.45634755512779,10.965277777777777,10.96527777777778,21.93055555555556,-8.590277777777777
1615.0,1618.3704978497192,25.48978591121955,51.456397876340375,11.38166666666661,10.833611111111168,22.21527777777778,-8.94416666666661
1620.0,1623.4239112756356,25.489787021898916,51.4564481097218,11.69208333333322,10.80791666666678,22.5,-9.19208333333322
1625.0,1628.4740836809892,25.489788686389783,51.45649829228928,7.604027777778006,9.195972222222236,16.800000000000242,-9.404027777777603
1630.0,1633.5175158262768,25.48979241921567,51.45654827246421,8.410000000000181,9.090000000000073,17.500000000000252,-9.40999999999977
1635.0,1638.5613076484406,25.489794877690564,51.45659835190205,8.280000000000118,8.420000000000119,16.700000000000237,-9.57999999999971
1640.0,1643.6006553790146,25.489800039748985,51.456648136643786,9.670000000000138,8.130000000000114,17.800000000000253,-9.46999999999971
1645.0,1648.6360218990008,25.489805013553624,51.456697904807136,8.100000000000115,8.50000000000012,16.600000000000236,-9.399999999999707
1650.0,1653.6678853485682,25.489809426094546,51.45674770215273,7.810000000000112,8.290000000000116,16.10000000000023,-9.409999999999709
1655.0,1658.697765648859,25.4898132637829,51.4567975374558,8.100000000000117,7.9000000000001105,16.000000000000227,-9.49999999999971
1660.0,1663.7247218241896,25.48981884661419,51.4568471429152,7.310000000000105,7.890000000000111,15.200000000000216,-9.409999999999709
1665.0,1668.7491005225156,25.489824813069166,51.45689666830378,7.990000000000112,7.710000000000111,15.700000000000225,-9.289999999999704
1670.0,1673.7727663929163,25.489831597271863,51.45694605862851,7.790000000000109,7.910000000000114,15.700000000000225,-9.0899999999997
1675.0,1678.801979853814,25.48983990220509,51.45699522238753,7.430000000000104,8.070000000000116,15.50000000000022,-8.729999999999697
1680.0,1683.815254683066,25.489844870626765,51.45704477020597,8.750000000000124,8.050000000000114,16.80000000000024,-8.749999999999698
1685.0,1688.8263615591595,25.489850793924717,51.45709416876944,9.470000000000136,7.930000000000112,17.400000000000247,-8.669999999999698
1690.0,1693.8340618674697,25.489856043908134,51.45714362553914,7.270000000000104,8.430000000000119,15.700000000000225,-8.669999999999698
1695.0,1698.8410347893755,25.489860068806795,51.45719321423703,8.410000000000121,8.290000000000116,16.700000000000237,-8.8099999999997
1700.0,1703.8517600541784,25.489862765017783,51.457242949449785,8.200000000000118,8.100000000000113,16.30000000000023,-9.099999999999705
1705.0,1708.8553235783315,25.48986985567289,51.45729208513126,7.700000000000109,8.100000000000115,15.800000000000225,-8.8999999999997
1710.0,1713.852101628618,25.489875141248824,51.4573414279442,7.000000000000101,7.9000000000001105,14.900000000000212,-8.899999999999702
1715.0,1718.851497385054,25.48988246281252,51.45739048051997,9.170000000000131,8.330000000000117,17.50000000000025,-8.669999999999698
1720.0,1723.846687538095,25.489889386176188,51.45743956088276,8.980000000000128,9.520000000000136,18.500000000000263,-8.479999999999695
1725.0,1728.852828848371,25.489898229236733,51.45748837671823,9.370000000000132,9.030000000000127,18.40000000000026,-8.069999999999688
1730.0,1733.8414427527473,25.48990440495207,51.45753751197838,9.250000000000131,9.650000000000135,18.90000000000027,-7.949999999999687
1735.0,1738.8374999860098,25.48991238406181,51.457586406232366,10.120000000000145,9.480000000000135,19.60000000000028,-7.619999999999682
1740.0,1743.8227300863723,25.48991856483121,51.45763550675308,9.580000000000137,9.92000000000014,19.50000000000028,-7.47999999999968
1745.0,1748.8085608908605,25.489925266356572,51.4576845303525,9.77000000000014,9.430000000000131,19.200000000000276,-7.269999999999678
1750.0,1753.7882769130654,25.489929422931088,51.457733833681424,9.430000000000131,9.170000000000131,18.600000000000264,-7.329999999999677
1755.0,1758.7675282185744,25.48993524030208,51.4577829280933,9.490000000000135,9.310000000000132,18.800000000000267,-7.189999999999676
1760.0,1763.7428829313787,25.4899397418525,51.45783215106875,8.480000000000121,9.320000000000132,17.800000000000253,-7.179999999999676
1765.0,1768.722900353842,25.48994156492657,51.4578816288016,9.75000000000014,8.750000000000124,18.500000000000263,-7.449999999999679
1770.0,1773.69866024607,25.489943390919223,51.45793106403438,9.80000000000014,8.50000000000012,18.30000000000026,-7.699999999999683
1775.0,1778.6663537396155,25.489946286205083,51.45798035689637,6.710000000000095,8.190000000000115,14.90000000000021,-7.809999999999684
1780.0,1783.6338687481846,25.489948169634943,51.45802970745958,7.110000000000101,7.790000000000111,14.900000000000212,-8.009999999999687
1785.0,1788.5959647332695,25.489950467649575,51.458078982751886,7.440000000000106,7.460000000000106,14.900000000000212,-8.13999999999969
1790.0,1793.560159773217,25.489955869709277,51.4581279839039,7.400000000000107,7.500000000000105,14.900000000000212,-7.899999999999688
1795.0,1798.52445918121,25.489961214073336,51.458176993777165,7.440000000000106,7.560000000000107,15.000000000000211,-7.639999999999683
1800.0,1803.4898293647016,25.48996657853827,51.45822601170998,7.450000000000107,7.450000000000105,14.900000000000212,-7.349999999999679
1805.0,1808.4568124148088,25.48997195098326,51.45827504473617,7.430000000000106,7.4700000000001054,14.900000000000212,-7.029999999999674
1810.0,1813.4259732906417,25.48997731938333,51.458324100111824,7.380000000000105,7.420000000000106,14.80000000000021,-6.679999999999668
1815.0,1818.4143387001795,25.48998420516633,51.45837311822126,7.230000000000103,7.670000000000109,14.900000000000212,-6.129999999999661
1820.0,1823.445983116593,25.48999340961625,51.45842211192027,6.790000000000097,8.110000000000115,14.900000000000212,-5.289999999999649
1825.0,1828.4803513813176,25.490002215111843,51.45847122212084,8.260000000000117,8.540000000000122,16.80000000000024,-4.459999999999637
1830.0,1833.5281724739064,25.49001115081308,51.45852044019936,7.180000000000101,5.7200000000000815,12.900000000000183,-3.5799999999996244
1835.0,1838.5602444993888,25.490018670003757,51.45856978597636,6.4200000000000905,5.880000000000083,12.300000000000177,-2.819999999999614
1840.0,1843.56214938834,25.490023813308905,51.45861919834176,6.780000000000096,6.120000000000087,12.900000000000183,-2.279999999999606
1845.0,1848.527280894339,25.49002421291864,51.45866856683213,6.3000000000000895,6.200000000000088,12.500000000000178,-2.199999999999605
1850.0,1853.479967784663,25.490021978990644,51.45871775202476,7.0200000000001,6.180000000000088,13.200000000000188,-2.319999999999607
1855.0,1858.4400239797667,25.49001461321249,51.45876640003791,6.890000000000098,6.010000000000085,12.900000000000183,-2.8899999999996147
1860.0,1863.36600998074,25.490005653361862,51.45881437659226,6.590000000000094,5.910000000000084,12.500000000000178,-3.489999999999623
1865.0,1868.280288733858,25.489992515000573,51.45886104904956,8.080000000000116,8.92000000000013,17.00000000000024,-4.379999999999636
1870.0,1873.1077957467735,25.489978097980607,51.458906347927645,8.710000000000123,8.590000000000122,17.300000000000246,-5.209999999999647
1875.0,1877.7971922676008,25.48996556948811,51.458950887558935,7.190000000000103,8.710000000000122,15.900000000000224,-5.5899999999996535
1880.0,1882.4000071115815,25.489953477614904,51.45899467427419,7.140000000000102,9.06000000000013,16.20000000000023,-5.639999999999654
1885.0,1886.9386195377272,25.489939112217808,51.45903693846311,7.130000000000102,5.970000000000086,13.100000000000188,-5.629999999999654
1890.0,1891.4162058659304,25.489920324093053,51.45907635853917,7.290000000000104,5.810000000000084,13.100000000000188,-5.789999999999656
1895.0,1895.880098210971,25.48990047515076,51.4591149862903,7.060000000000101,5.940000000000086,13.000000000000188,-5.659999999999655
1900.0,1900.3917259684536,25.489875081435663,51.45915005870625,6.230000000000089,8.870000000000127,15.100000000000216,-5.829999999999657
1905.0,1904.9861526139491,25.48985027674136,51.45918667152088,7.890000000000112,8.810000000000123,16.700000000000237,-5.489999999999652
1910.0,1909.675544106702,25.48982310027009,51.45922242164743,7.090000000000101,8.710000000000123,15.800000000000225,-5.089999999999646
1915.0,1914.53789515314,25.489796981603494,51.45926127804967,7.220000000000103,5.680000000000079,12.900000000000182,-4.119999999999632
1920.0,1919.4440795494763,25.489767525083437,51.45929770702547,6.36000000000009,5.840000000000083,12.200000000000172,-3.359999999999621
1925.0,1924.4249124344112,25.489737036590338,51.45933410730933,6.600000000000094,6.200000000000088,12.800000000000182,-2.499999999999609
1930.0,1929.3712554785495,25.489701800363484,51.45936431490608,6.420000000000091,6.080000000000086,12.500000000000178,-2.319999999999607
1935.0,1934.33688391276,25.48966578000298,51.45939370199982,7.0600000000001,5.940000000000085,13.000000000000185,-2.1599999999996045
1940.0,1939.340699422971,25.489625886997327,51.45941703703991,5.980000000000085,5.520000000000079,11.500000000000163,-2.679999999999612
1945.0,1944.3650663233057,25.489585362307952,51.45943947055561,7.180000000000102,5.220000000000074,12.400000000000176,-3.27999999999962
1950.0,1949.3741857257808,25.48954603332312,51.459464046814624,6.2200000000000895,8.780000000000125,15.000000000000211,-3.619999999999625
1955.0,1954.374893579946,25.489507453543,51.45948986333231,6.210000000000088,8.890000000000127,15.100000000000216,-3.809999999999627
1960.0,1959.3749397883637,25.489468338414174,51.45951466996272,10.710000000000152,9.090000000000128,19.80000000000028,-4.109999999999632
1965.0,1964.3613654763508,25.48943127805872,51.45954280967852,10.69000000000015,9.510000000000137,20.200000000000287,-3.98999999999963
1970.0,1969.343315634202,25.48939429155981,51.45957098889749,10.140000000000144,10.060000000000144,20.200000000000287,-3.839999999999628
1975.0,1974.3739799992936,25.489352742065563,51.45959117466823,10.210000000000145,9.590000000000137,19.80000000000028,-4.609999999999639
1980.0,1979.3919323671023,25.489311155371,51.459610950487225,11.080000000000158,9.120000000000127,20.200000000000287,-5.37999999999965
1985.0,1984.390117542915,25.48926966906028,51.459630485736,6.520000000000094,8.580000000000123,15.100000000000216,-6.119999999999662
1990.0,1989.3660974376533,25.48922827534228,51.45964969613748,7.030000000000101,7.870000000000113,14.900000000000214,-6.829999999999672
1995.0,1994.3110267912807,25.48918719282024,51.45966892437704,7.460000000000107,7.5400000000001075,15.000000000000217,-7.459999999999681
2000.0,1999.197389530655,25.48914854836488,51.45969234773959,7.420000000000106,8.080000000000114,15.50000000000022,-7.519999999999682
2005.0,2004.0674217826872,25.489109950213383,51.4597155261956,7.420000000000106,7.480000000000108,14.900000000000214,-7.519999999999681
2010.0,2008.9229728497685,25.48907155769006,51.45973881837414,7.510000000000107,7.590000000000109,15.100000000000216,-7.409999999999679
2015.0,2013.770704735279,25.489033491356675,51.459762594118,7.440000000000106,7.6600000000001085,15.100000000000216,-7.139999999999676
2020.0,2018.610788553398,25.488995299372917,51.45978596790127,7.400000000000105,7.700000000000109,15.100000000000216,-6.79999999999967
2025.0,2023.4490714389751,25.488957009200863,51.459809108737225,7.460000000000106,7.74000000000011,15.200000000000216,-6.359999999999664
2030.0,2028.4453703690808,25.488920961364688,51.45983896518816,6.860000000000133,8.440000000000085,15.300000000000216,-5.059999999999681
2035.0,2033.5180736934497,25.488884371100617,51.45986929113097,6.079166666666825,9.420833333333396,15.50000000000022,-3.579166666666363
2040.0,2038.6417247180327,25.48884656356283,51.45989863627598,5.557500000000187,2.942500000000289,8.500000000000476,-2.0574999999997106
2045.0,2043.8656431394957,25.48880757713557,51.45992785732366,6.08500000000023,4.406666666666944,10.491666666667175,-0.384999999999723
2050.0,2049.1465205907416,25.488766708795545,51.459954888445296,5.551666666666926,5.83166666666693,11.383333333333857,1.2483333333335966
2055.0,2054.291600122358,25.488722729574917,51.45997133296748,7.377500000000287,6.397500000000273,13.77500000000056,2.022500000000273
2060.0,2059.4600639224163,25.48867736961252,51.45998335757554,7.383333333333622,6.783333333333614,14.166666666667236,2.6166666666669465
2065.0,2064.6680414236453,25.48863099774601,51.45999187218889,7.039166666666953,7.119166666666953,14.158333333333903,3.160833333333619
2070.0,2069.893651332653,25.488583942597163,51.459995509362365,7.055000000000286,7.2950000000002895,14.350000000000575,3.545000000000289
2075.0,2075.1320956337054,25.488536655939477,51.4599955866244,7.300833333333624,7.440833333333627,14.74166666666725,3.89916666666696
2080.0,2080.373794154267,25.4884894482287,51.45999206102171,7.99666666666697,7.536666666666964,15.533333333333934,4.20333333333363
2085.0,2085.612001804041,25.48844258167438,51.459985150506114,8.042500000000306,7.582500000000299,15.625000000000604,4.457500000000299
2090.0,2090.83261454764,25.488396703285375,51.45997328609389,7.7283333333336355,7.388333333333631,15.116666666667268,4.471666666666964
2095.0,2096.035533154936,25.488351445977614,51.45995945823332,7.575833333333635,7.232500000000297,14.808333333333932,4.524166666666964
2100.0,2101.2194345955,25.488307160604624,51.4599428064953,5.803333333333571,6.996666666667002,12.800000000000573,4.496666666667002
2105.0,2106.3833347324667,25.48826403145978,51.45992332688384,7.741666666666893,7.06666666666704,14.808333333333932,4.3583333333337055
2110.0,2111.525975455937,25.48822190766944,51.45990183758397,6.130833333333499,5.369166666666665,11.500000000000163,4.169166666667074
2115.0,2116.645898299053,25.488180196230324,51.45987991305667,5.720833333333454,5.979166666666712,11.700000000000166,4.079166666667112
2120.0,2121.7556752871697,25.48814010504791,51.459854788430384,5.440000000000076,5.460000000000077,10.900000000000151,3.76000000000048
2125.0,2126.8474639634514,25.488100855833014,51.45982844152034,5.390000000000077,5.310000000000075,10.700000000000152,3.410000000000474
2130.0,2131.9160609504565,25.48806172012088,51.459802332954034,5.220000000000074,5.380000000000076,10.60000000000015,3.180000000000472
2135.0,2136.970598536604,25.48802153096858,51.45977853820998,4.90000000000007,5.900000000000084,10.800000000000152,3.300000000000473
2140.0,2142.019832404284,25.48798153932896,51.45975445278681,4.540000000000065,5.860000000000083,10.400000000000148,3.460000000000476
2145.0,2147.063980725321,25.487941733711438,51.45973010029093,7.350000000000106,5.9500000000000846,13.30000000000019,3.650000000000478
2150.0,2152.1052732052854,25.487901870614888,51.4597059209636,7.290000000000102,6.610000000000094,13.900000000000196,3.910000000000482
2155.0,2157.140908022267,25.48786218563085,51.45968150386142,6.620000000000094,6.880000000000098,13.500000000000192,4.1800000000004855
2160.0,2162.1619311298014,25.48782395546549,51.45965468583664,6.910000000000098,7.090000000000101,14.0000000000002,4.190000000000486
2165.0,2167.1748322932917,25.487786032435544,51.45962749155034,6.830000000000099,6.870000000000098,13.700000000000196,4.170000000000486
2170.0,2172.1823729919,25.487747337574373,51.45960175318488,6.870000000000096,6.730000000000096,13.600000000000191,4.330000000000488
2175.0,2177.1804807187605,25.487709098768622,51.45957537697336,6.690000000000095,7.210000000000102,13.900000000000198,4.410000000000489
2180.0,2182.1753680301304,25.48767104319928,51.45954874080038,6.750000000000094,5.9500000000000846,12.70000000000018,4.45000000000049
2185.0,2187.175913724297,25.48763351209566,51.45952111509632,7.130000000000101,6.870000000000098,14.0000000000002,4.370000000000489
2190.0,2192.186841380049,25.487594810962456,51.4594953230554,6.880000000000098,7.220000000000103,14.1000000000002,4.520000000000491
2195.0,2197.2045539814344,25.487556947476403,51.45946794100861,6.600000000000094,7.600000000000108,14.200000000000202,4.50000000000049
2200.0,2202.234986463707,25.48752008625425,51.45943872990382,7.310000000000103,6.090000000000087,13.40000000000019,4.290000000000488
2205.0,2207.2713635244377,25.48748310202623,51.45940960630993,7.670000000000109,6.430000000000091,14.1000000000002,4.130000000000485
2210.0,2212.314335340061,25.48744604760588,51.45938047814636,4.480000000000064,5.62000000000008,10.100000000000144,4.020000000000484
2215.0,2217.366462374544,25.487409497690763,51.4593504340862,4.940000000000071,5.560000000000079,10.50000000000015,3.860000000000481
2220.0,2222.4247926255266,25.487372474338663,51.45932099633014,5.150000000000073,5.9500000000000846,11.100000000000158,3.850000000000481
2225.0,2227.508197801154,25.487333910537327,51.4592936021628,5.210000000000074,5.390000000000077,10.60000000000015,4.190000000000486
2230.0,2232.6165577791444,25.48729530524723,51.45926582263815,5.200000000000074,5.000000000000071,10.200000000000143,4.600000000000492
2235.0,2237.757173078252,25.48725664265844,51.45923755577841,5.310000000000076,5.190000000000073,10.50000000000015,5.090000000000498
2240.0,2242.939406402125,25.487217905937072,51.45920866754262,5.530000000000182,5.669999999999975,11.200000000000156,5.670000000000401
2245.0,2248.145662630151,25.487180541373373,51.45917726833541,5.286666666666952,5.713333333333204,11.000000000000156,6.113333333333636
2250.0,2253.383832976208,25.48714457560714,51.45914345518864,6.549999999999796,5.450000000000204,12.0,6.450000000000204
2255.0,2258.658191837702,25.487110253485056,51.45910710792666,6.236666666666564,5.763333333333435,12.0,6.680000000000102
2260.0,2263.973202026351,25.487077665636427,51.45906832021453,6.000000000000001,6.0,12.0,6.833333333333333
2265.0,2269.3263001291484,25.487048298871667,51.45902604959281,6.0,6.0,12.0,6.75
2270.0,2274.71461999282,25.48702090009951,51.458981780367935,5.999999999999999,6.0,12.0,6.666666666666667
2275.0,2280.137249765966,25.486995836447004,51.45893546530269,6.000000000000001,6.0,12.0,6.583333333333333
2280.0,2285.59131937234,25.48697350194673,51.4588871346145,6.0,6.0,12.0,6.5
2285.0,2291.0713286085056,25.486954296273808,51.45883691903564,5.999999999999999,6.0,12.0,6.416666666666667
2290.0,2296.5639948464905,25.48693859743399,51.45878511305594,6.000000000000001,6.0,12.0,6.333333333333333
2295.0,2302.0374770641133,25.48692665532554,51.45873230153278,6.0,6.0,12.0,6.25
2300.0,2307.464641464919,25.48691829609166,51.45867912827399,5.999999999999999,6.0,12.0,6.166666666666667
2305.0,2312.849917482113,25.48691102673984,51.45862618223701,5.763333333333229,6.236666666666772,12.0,6.320000000000105
2310.0,2318.193148600125,25.48690822643329,51.45857314179639,5.709999999999792,6.290000000000208,12.0,6.290000000000208
