latitude,longitude,distance_m,distance_km,r_min_m,v_safe_kmh,altitude_m,heading_deg,grade_pct,stop_event
25.491003857179997,51.44855769418898,330.2529714049407,0.3302529714049407,11047.80560666656,1092.6585773165427,9.4,331.09312723436005,-0.15613119740096976,False
25.491043316470947,51.44853355547085,335.2531408709251,0.3352531408709251,14244.790392204664,1240.72204523123,9.6,331.07308343045577,-0.045234080466000554,False
25.49108277105456,51.448509399667294,340.25368897243885,0.34025368897243885,19833.93977541658,1464.0333248776658,9.9,331.05869756602954,0.05369754086251944,False
25.4911221763228,51.44848525973829,345.2486864744419,0.3452486864744419,19977.39897310742,1469.318473214994,10.1,331.04440685010826,0.11126882047459252,False
25.49116166512407,51.44846105437848,350.2549696711467,0.35025496967114667,25065.484468434486,1645.8282739796794,10.3,331.0329927306629,0.27134163427009583,False
25.491201239969357,51.44843678485927,355.2727197153504,0.35527271971535035,295625.39569643146,5652.197609046452,10.5,331.0339697728531,0.4010555782995348,False
25.491240773849945,51.44841254142965,360.2852284487095,0.3602852284487095,67496.66561959228,2700.770161203255,10.7,331.03821844877643,0.4728379885516842,False
25.491280282748598,51.44838831755176,365.29436270943626,0.36529436270943627,14128.371628455408,1235.6416032318698,10.8,331.0584367126422,0.52495909884758,False
25.49131963456508,51.44836421006888,370.28259929007874,0.37028259929007873,14065.754263168596,1232.9003622871032,10.9,331.078671741849,0.5647699257467658,False
25.4913588749419,51.44834019089153,375.2557307268973,0.3752557307268973,19639.97986030506,1456.857205756416,11.0,331.0931705357678,0.567831944386014,False
25.49139826523439,51.4483160943542,380.2471582776255,0.3802471582776255,20440.166670053222,1486.2391038880571,11.0,331.10713392916483,0.5894978532599263,False
25.491437696716595,51.448291986502014,385.2431275874192,0.38524312758741924,19762.19274849246,1461.3829386111036,11.1,331.1215827926529,0.5994200067562667,False
25.491477134747083,51.44826788901015,390.239225694101,0.39023922569410097,17756.117518839157,1385.22548405077,11.1,331.13767639838,0.5919017570259811,False
25.49151664296762,51.448243764654215,395.2434341543213,0.3952434341543213,15128.379688971392,1278.6234796502386,11.2,331.15660042942056,0.5718906903989441,False
25.491556246834428,51.44821960077745,400.2588370129013,0.4002588370129013,11747.135040942729,1126.7107759243968,11.2,331.1809786536832,0.5079371467836934,False
25.491595802841196,51.44819549038928,405.26699587072267,0.4052669958707227,9811.856886208736,1029.726927708334,11.3,331.2101015923548,0.4683137008305584,False
25.491635259246543,51.44817146963868,410.2611363627353,0.41026113636273526,8892.164100648182,980.2801345422556,11.3,331.24216769029624,0.42347706900019977,False
25.49167467148975,51.44814750757158,415.2481410120831,0.4152481410120831,7920.655023841275,925.1816630452928,11.3,331.27815930047893,0.37158906285263854,False
25.49171413987776,51.44812354708842,420.240515047519,0.420240515047519,5515.898043760216,772.066275172743,11.0,331.3297105055766,0.3479474674188161,False
25.491753390314805,51.44809976975832,425.2028545565787,0.4252028545565787,4857.356722078027,724.5134744023311,10.8,331.388260904112,0.31721710843736156,False
25.491792916228626,51.448075883635575,430.1972095283156,0.43019720952831564,4418.126062968456,690.9800666602255,10.6,331.45304488393606,0.26750826026905883,False
25.49183272057835,51.44805189389865,435.2236227139494,0.4352236227139494,4491.549858463164,696.6980256126355,10.4,331.51682236564,0.22281895358793594,False
25.491872361415385,51.44802806601514,440.22633507245655,0.44022633507245656,4367.1921351668125,686.9855731988748,10.3,331.5821902971281,0.17822558627648985,False
25.491911942518687,51.44800433874495,445.2183950533275,0.44521839505332755,4096.513908359921,665.3553972683885,10.3,331.65196598148026,0.14127582830064925,False
25.49195173665452,51.44798055312502,450.2339928875238,0.4502339928875238,3465.928013358824,612.0067842618474,10.3,331.7345469859056,0.13131607968600098,False
25.49199148392109,51.44795687738963,455.23976176795526,0.4552397617679553,2766.24674064739,546.7539445414837,10.3,331.8375955925071,0.13379222565011079,False
25.49203102748063,51.447933424456735,460.2150302482008,0.46021503024820076,2685.039340797969,538.6687656068807,10.3,331.9439476698093,0.14304721922946856,False
25.492070994537137,51.44790982598199,465.2385545981169,0.46523855459811686,2193.5216931314803,486.8749542446931,10.3,332.0743859921614,0.1585144144827941,False
25.492110784875877,51.44788646054853,470.2337653068605,0.4702337653068605,1802.5214722785915,441.3536176852657,10.2,332.2319623246312,0.17165986560284888,False
25.49215027993716,51.447863422418266,475.18464473823695,0.47518464473823696,1708.7040799145573,429.7143882347475,10.2,332.3983185986076,0.1807697317013981,False
25.492190253494154,51.44784026914166,480.1878098703086,0.4801878098703086,1626.106533128981,419.1997014209198,10.1,332.574476795431,0.20758714641245374,False
25.492230491795716,51.44781713675561,485.2159797437931,0.4852159797437931,1423.334350599651,392.1930855240547,10.1,332.775522379642,0.24220797322315482,False
25.492270522924983,51.44779432062295,490.2091187083641,0.4902091187083641,1227.8270802765412,364.2630093368825,10.2,333.0082340985369,0.2791893057534039,False
25.492310803151423,51.44777159125029,495.22279822129457,0.49522279822129456,1023.9926785591624,332.6556415185918,10.4,333.28902323772786,0.3406236718115464,False
25.49235152941591,51.4477488879659,500.2793204843787,0.5002793204843786,753.7728324945781,285.40837152802345,10.6,333.67067841214237,0.39074464787355667,False
25.49239209515937,51.44772664806628,505.29904545607104,0.5052990454560711,629.0146231463674,260.721495314394,10.7,334.12581098321226,0.44383589672982793,False
25.49243272796932,51.44770481480928,510.3073590345621,0.5103073590345621,524.4950879770145,238.07685669255736,10.8,334.6733430474549,0.4982232720134573,False
