distance_km,grade_pct,zone_type,stop_event,v_kmh,active_motor,motor_phase
2.375,0.6410891089109017,straight,False,29.619967098949278,BG 42x30 dCore,cruise
2.376,0.6559405940594143,straight,False,29.60261841606069,BG 42x30 dCore,cruise
2.377,0.6707920792079269,straight,False,29.584659526392233,BG 42x30 dCore,cruise
2.378,0.685643564356444,straight,False,29.566090687010206,BG 42x30 dCore,cruise
2.379,0.7004950495049567,straight,False,29.546925439719015,BG 42x30 dCore,cruise
2.38,0.712871287128718,straight,False,29.527150634213008,BG 42x30 dCore,cruise
2.381,0.7227722772277234,straight,False,29.506886396939006,BG 42x30 dCore,cruise
2.382,0.7326732673267289,straight,False,29.486199537693004,BG 42x30 dCore,cruise
2.383,0.7425742574257388,straight,False,29.46511683258445,BG 42x30 dCore,cruise
2.384,0.7499999999999973,straight,False,29.44363834508878,BG 42x30 dCore,cruise
2.385,0.7574257425742559,straight,False,29.421871072989333,BG 42x30 dCore,cruise
2.386,0.7599009900990117,straight,False,29.399828396049397,BG 42x30 dCore,cruise
2.387,0.7599009900990117,straight,False,29.37772455753695,BG 42x30 dCore,cruise
2.388,0.762376237623763,straight,False,29.355666776850118,BG 42x30 dCore,cruise
2.389,0.7648514851485144,straight,False,29.33352380788351,BG 42x30 dCore,cruise
2.39,0.762376237623763,straight,False,29.311290255721456,BG 42x30 dCore,cruise
2.391,0.7574257425742603,straight,False,29.28921049044229,BG 42x30 dCore,cruise
2.392,0.7500000000000018,straight,False,29.267365321749025,BG 42x30 dCore,cruise
2.393,0.7400990099009874,straight,False,29.245875761782106,BG 42x30 dCore,cruise
2.394,0.7301980198019731,straight,False,29.224865601258877,BG 42x30 dCore,cruise
2.395,0.7178217821782118,straight,False,29.204342754024147,BG 42x30 dCore,cruise
2.396,0.7029702970296947,straight,False,29.184380260604197,BG 42x30 dCore,cruise
2.397,0.6856435643564263,straight,False,29.165096617496214,BG 42x30 dCore,cruise
2.398,0.6683168316831578,straight,False,29.14657014279,BG 42x30 dCore,cruise
2.399,0.6460396039603911,straight,False,29.128800596253978,BG 42x30 dCore,cruise
2.4,0.6237623762376243,straight,False,29.112036175385484,BG 42x30 dCore,cruise
2.401,0.6014851485148576,straight,False,29.096270812801087,BG 42x30 dCore,cruise
2.402,0.576732673267335,straight,False,29.081509434689348,BG 42x30 dCore,cruise
2.403,0.5470297029703053,straight,False,29.067896936562583,BG 42x30 dCore,cruise
2.404,0.5173267326732667,straight,False,29.05559536478855,BG 42x30 dCore,cruise
2.405,0.4851485148514856,straight,False,29.044619559762552,BG 42x30 dCore,cruise
2.406,0.4480198019801973,straight,False,29.03508429772506,BG 42x30 dCore,cruise
2.407,0.41089108910891353,straight,False,29.027193886791263,BG 42x30 dCore,cruise
2.408,0.37128712871287384,straight,False,29.02093252862886,BG 42x30 dCore,cruise
2.409,0.32920792079208727,straight,False,29.016435540944293,BG 42x30 dCore,cruise
2.41,0.28465346534654046,straight,False,29.013789316930005,BG 42x30 dCore,cruise
2.411,0.24009900990099364,straight,False,29.013101334846198,BG 42x30 dCore,cruise
2.412,0.1930693069306999,straight,False,29.014369993340807,BG 42x30 dCore,cruise
2.413,0.14603960396040616,straight,False,29.01769355154963,BG 42x30 dCore,cruise
2.414,0.09653465346535217,straight,False,29.023069341049766,BG 42x30 dCore,cruise
2.415,0.044554455445542374,straight,False,29.030642838411467,BG 42x30 dCore,cruise
2.416,-0.0074257425742585426,straight,False,29.040459400978673,BG 42x30 dCore,cruise
2.417,-0.06188118811881527,straight,False,29.052538422406002,BG 42x30 dCore,cruise
2.418,-0.11633663366337199,straight,False,29.06696681747794,BG 42x30 dCore,cruise
2.419,-0.17326732673267564,straight,False,29.08376520532928,BG 42x30 dCore,cruise
2.42,-0.22772277227722793,straight,False,29.10301620648658,BG 42x30 dCore,cruise
2.421,-0.284653465346536,straight,False,29.124585333962504,BG 42x30 dCore,cruise
2.422,-0.3440594059405955,straight,False,29.148575465835314,BG 42x30 dCore,cruise
2.423,-0.40346534653465493,straight,False,29.17510717930796,BG 42x30 dCore,cruise
2.424,-0.4628712871287144,straight,False,29.204157106163336,BG 42x30 dCore,cruise
2.425,-0.5247524752475208,straight,False,29.23569354217855,BG 42x30 dCore,cruise
2.426,-0.5841584158415847,straight,False,29.269815624560454,BG 42x30 dCore,cruise
2.427,-0.6435643564356441,straight,False,29.306382636089985,BG 42x30 dCore,cruise
2.428,-0.7029702970297036,straight,False,29.34541195144323,BG 42x30 dCore,cruise
2.429,-0.7648514851485144,straight,False,29.386856460358107,BG 42x30 dCore,cruise
2.43,-0.824257425742574,straight,False,29.43082352852191,BG 42x30 dCore,cruise
2.431,-0.8836633663366465,straight,False,29.477205574338598,BG 42x30 dCore,cruise
2.432,-0.9405940594059548,straight,False,29.526023488067395,BG 42x30 dCore,cruise
2.433,-1.0000000000000098,straight,False,29.577102896883787,BG 42x30 dCore,cruise
2.434,-1.0569306930693179,straight,False,29.630528432125725,BG 42x30 dCore,cruise
2.435,-1.1113861386138657,straight,False,29.686194857307115,BG 42x30 dCore,cruise
2.436,-1.1658415841584224,straight,False,29.743947452806232,BG 42x30 dCore,cruise
2.437,-1.217821782178219,straight,False,29.80378809624604,BG 42x30 dCore,cruise
2.438,-1.2722772277227712,straight,False,29.865602854904523,BG 42x30 dCore,cruise
2.439,-1.3217821782178207,straight,False,29.929459088031027,BG 42x30 dCore,cruise
2.44,-1.3688118811881234,straight,False,29.995167153506777,BG 42x30 dCore,cruise
2.441,-1.415841584158417,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.442,-1.460396039603964,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.443,-1.502475247524755,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.444,-1.544554455445537,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.445,-1.5841584158415765,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.446,-1.6212871287128605,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.447,-1.6584158415841532,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.448,-1.6930693069306855,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.449,-1.7227722772277199,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.45,-1.749999999999998,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.451,-1.7747524752475252,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.452,-1.7970297029703006,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.453,-1.8193069306930765,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.454,-1.8391089108910963,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.455,-1.8514851485148576,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.456,-1.863861386138619,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.457,-1.8737623762376243,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.458,-1.8836633663366342,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.459,-1.8886138613861414,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.46,-1.8910891089108928,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.461,-1.8910891089108883,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.462,-1.8886138613861327,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.463,-1.8836633663366253,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.464,-1.8787128712871182,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.465,-1.8712871287128685,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.466,-1.858910891089107,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.467,-1.8465346534653462,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.468,-1.8341584158415893,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.469,-1.8193069306930765,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.47,-1.801980198019808,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.471,-1.7821782178217793,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.472,-1.7599009900990126,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.473,-1.7351485148514856,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.474,-1.710396039603963,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.475,-1.6856435643564407,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.476,-1.6608910891089135,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.477,-1.6361386138613951,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.478,-1.608910891089117,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.479,-1.581683168316843,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.48,-1.556930693069316,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.481,-1.532178217821798,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.482,-1.509900990099018,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.483,-1.4876237623762467,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.484,-1.465346534653471,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.485,-1.4430693069307,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.486,-1.4207920792079287,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.487,-1.3960396039604017,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.488,-1.3712871287128792,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.489,-1.3490099009901035,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.49,-1.331683168316835,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.491,-1.3118811881188108,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.492,-1.292079207920791,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.493,-1.2698019801980154,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.494,-1.2475247524752398,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.495,-1.22772277227722,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.496,-1.2103960396039515,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.497,-1.193069306930683,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.498,-1.1732673267326588,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.499,-1.1559405940593903,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.5,-1.1386138613861263,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.501,-1.123762376237618,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.502,-1.10891089108911,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.503,-1.0940594059406017,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.504,-1.0816831683168449,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.505,-1.0693069306930791,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.506,-1.0569306930693134,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.507,-1.0470297029703035,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.508,-1.0371287128712847,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.509,-1.024752475247519,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.51,-1.0173267326732605,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.511,-1.009900990099002,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.512,-1.002475247524739,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.513,-0.9975247524752363,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.514,-0.992574257425729,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.515,-0.9876237623762307,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.516,-0.9826732673267234,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.517,-0.9777227722772208,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.518,-0.9727722772277181,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.519,-0.9678217821782109,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.52,-0.9653465346534551,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.521,-0.9628712871286993,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.522,-0.9554455445544452,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.523,-0.9504950495049425,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.524,-0.9455445544554442,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.525,-0.9430693069306929,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.526,-0.93811881188119,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.527,-0.9356435643564387,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.528,-0.9356435643564343,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.529,-0.9356435643564343,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.53,-0.9331683168316784,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.531,-0.933168316831683,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.532,-0.9331683168316784,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.533,-0.9356435643564299,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.534,-0.93811881188119,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.535,-0.9430693069306972,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.536,-0.9455445544554529,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.537,-0.948019801980209,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.538,-0.955445544554472,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.539,-0.9603960396039789,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.54,-0.9678217821782331,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.541,-0.9727722772277314,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.542,-0.9801980198019856,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.543,-0.990099009900991,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.544,-0.9975247524752406,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.545,-1.0049504950494992,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.546,-1.014851485148509,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.547,-1.0247524752475146,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.548,-1.0346534653465334,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.549,-1.0470297029702902,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.55,-1.0569306930693045,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.551,-1.0693069306930658,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.552,-1.084158415841583,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.553,-1.0965346534653442,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.554,-1.1113861386138568,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.555,-1.126237623762374,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.556,-1.1435643564356468,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.557,-1.1608910891089108,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.558,-1.1782178217821837,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.559,-1.1955445544554522,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.56,-1.2128712871287206,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.561,-1.2301980198019935,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.562,-1.2500000000000133,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.563,-1.2673267326732773,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.564,-1.2871287128712972,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.565,-1.3044554455445612,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.566,-1.3217821782178207,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.567,-1.3415841584158361,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.568,-1.3589108910891046,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.569,-1.376237623762373,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.57,-1.39108910891089,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.571,-1.4084158415841586,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.572,-1.4257425742574314,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.573,-1.4405940594059485,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.574,-1.4554455445544567,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.575,-1.4702970297029694,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.576,-1.4851485148514865,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.577,-1.4975247524752477,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.578,-1.5074257425742532,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.579,-1.519801980198019,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.58,-1.5321782178217846,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.581,-1.5420792079207946,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.582,-1.5495049504950487,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.583,-1.5544554455445514,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.584,-1.5569306930693072,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.585,-1.5594059405940541,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.586,-1.56188118811881,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.587,-1.5618811881188188,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.588,-1.559405940594063,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.589,-1.556930693069316,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.59,-1.5544554455445603,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.591,-1.5445544554455548,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.592,-1.534653465346545,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.593,-1.5247524752475394,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.594,-1.5123762376237782,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.595,-1.4975247524752566,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.596,-1.4801980198019793,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.597,-1.460396039603955,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.598,-1.4381188118811794,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.599,-1.4158415841584038,turn,False,30.000000000000004,BG 42x30 dCore,cruise
